pathway	description	ERR1513669	ERR1513670	ERR1513671	ERR1513672	ERR1513673	ERR1513674	ERR1513675	ERR1513676	ERR1513677	ERR1513678	ERR1513680	ERR1513681	ERR1513715	ERR1513716	ERR1513717	ERR1513718	ERR1513719	ERR1513721	ERR1513722	ERR1513723	ERR1513724	ERR1513725	ERR1513726	ERR1513727	ERR1513728	ERR1513729	ERR1513730	ERR1513731	ERR1513732	ERR1513733	ERR1513734	ERR1513735	ERR1513736	ERR1513737	ERR1513738	ERR1513739	ERR1513740	ERR1513741	ERR1513742	ERR1513743	ERR1513744	ERR1513745	ERR1513746	ERR1513748	ERR1513749	ERR1513750	ERR1513751	ERR1513752	ERR1513753	ERR1513754	ERR1513755	ERR1513756	ERR1513757	ERR1513758	ERR1513759	ERR1513760	ERR1513761	ERR1513762	ERR1513763	ERR1513764	ERR1513765	ERR1513766	ERR1513767	ERR1513768	ERR1513769	ERR1513770	ERR1513771	ERR1513772	ERR1513774	ERR1513775	ERR1513776	ERR1513777	ERR1513958	ERR1513959	ERR1513960	ERR1513961	ERR1513962	ERR1513963	ERR1513965	ERR1513966	ERR1513967	ERR1513968	ERR1513969	ERR1513970	ERR1513971	ERR1513973	ERR1513974	ERR1513975	ERR1513976	ERR1513977	ERR1513978	ERR1513979	ERR1513980	ERR1513981	ERR1513983	ERR1513984	ERR1513985	ERR1513986	ERR1513987	ERR1513988	ERR1513989	ERR1513990	ERR1513991	ERR1513992	ERR1513993	ERR1513994	ERR1513995	ERR1513996	ERR1513997	ERR1513998	ERR1513999	ERR1514000	ERR1514001	ERR1514002	ERR1514003	ERR1514004	ERR1514005	ERR1514006	ERR1514007	ERR1514008	ERR1514009	ERR1514010	ERR1514011	ERR1514012	ERR1514013	ERR1514014	ERR1514015
ko00100	D_Steroid biosynthesis	0.0	0.0	11.5625	0.375	0.0	0.54125	0.0	20.52125	15.375	0.29125	4.95875	13.8125	22.89125	0.25	14.208750000000002	0.0	0.125	3.45875	6.25	14.791250000000002	0.0	12.5	0.0	17.5	205.66625	3.625	3.52125	60.3125	1.5	10.875	7.29125	48.83375	46.875	64.04125	20.875	0.33375	109.33375	3.66625	0.0	11.25	8.20875	0.0	0.0	0.0	9.02125	0.41625	38.08375	2.875	87.625	0.08375	0.20875	104.8125	10.541250000000002	18.91625	1.45875	9.25	3.125	4.60375	0.20875	0.0	0.0	0.0	4.58375	2.70875	0.25	207.2925	43.08375	6.95875	9.130625	86.33375	4.625	10.83375	2.0625	0.125	0.0	6.0	1.54125	3.3125	6.54125	0.0	3.08375	33.33375	2.20875	0.25	23.375	0.0	8.91625	10.25	0.0	64.16624999999999	20.79125	18.03125	32.775625000000005	22.45875	0.8125	23.29125	3.25	0.0	23.0625	14.458750000000002	13.375	3.9375	15.875	29.291250000000005	27.1875	0.0	0.0	1.625	14.83375	29.416250000000005	108.75	4.25	6.70875	0.75	34.875	0.5	1.0625	27.8125	1.20875	0.0	0.0	0.75	3.5	0.0	10.91625	101.5	0.0
ko00120	D_Primary bile acid biosynthesis	177.88666666666666	628.48	627.4777777777778	199.51444444444445	980.5744444444445	482.91	590.098888888889	531.2077777777778	379.4966666666666	1309.23	991.3833333333334	673.031111111111	925.7144444444444	488.7266666666667	1030.7422222222222	301.8611111111111	449.8355555555556	338.4111111111111	873.63	819.3666666666667	1149.03	378.0266666666667	1170.1444444444444	1203.878888888889	1733.3333333333333	476.41333333333336	687.6444444444445	708.8288888888889	498.7388888888888	1173.6266666666666	645.478888888889	697.8666666666667	766.8633333333333	2847.1111111111118	524.91	527.0955555555556	1835.2622222222224	580.1277777777777	199.51444444444445	473.6177777777778	1171.4555555555555	813.7566666666667	443.0	1149.697777777778	580.9266666666667	427.3755555555556	1377.177777777778	908.9177777777778	1248.3822222222225	665.6566666666666	491.6977777777777	1014.2111111111112	752.468888888889	480.7166666666666	532.6444444444445	741.0688888888889	464.1422222222222	949.7333333333332	933.0255555555556	463.6166666666667	653.7555555555556	838.4611111111112	326.8755555555556	504.7166666666666	1276.1999999999998	1448.99	927.3466666666668	1191.6566666666668	114.09222222222222	905.1733333333332	618.7777777777778	1488.2066666666667	1050.0277777777778	1376.711111111111	384.65777777777777	296.31444444444446	179.35555555555555	748.9033333333333	586.9211111111111	918.1666666666666	855.9355555555555	220.5088888888889	580.3233333333333	362.82	1886.0488888888888	271.3588888888889	522.4088888888888	899.6477777777777	396.82	749.5355555555556	667.1766666666667	2226.998888888889	798.5777777777778	419.0077777777778	217.79	768.6466666666666	641.781111111111	2233.222222222222	304.9188888888889	778.3944444444445	542.7677777777777	568.4911111111111	818.771111111111	965.4077777777778	574.0577777777777	1380.6244444444444	137.48555555555555	455.1822222222223	759.3144444444445	846.2333333333333	565.9244444444444	177.34444444444443	1019.6277777777776	474.4411111111111	991.64	430.7311111111111	1749.2244444444443	479.1788888888889	589.3844444444444	550.4155555555556	528.0666666666667	911.72	180.79555555555555	845.5811111111111	1281.0888888888887	420.3888888888889	85.31666666666666
ko00121	D_Secondary bile acid biosynthesis	1600.98	5656.32	5645.3	1518.63	8825.17	4305.79	5269.09	4780.87	3415.47	11781.07	7885.55	6057.28	8331.43	4398.54	9276.68	2716.75	4048.52	3045.7	7862.67	7374.3	10341.27	3402.24	10531.3	10834.91	15600.0	4287.72	6188.8	6379.46	4488.65	10561.64	5809.31	6280.8	6901.77	25624.0	4724.19	4743.860000000001	16517.36	5221.15	1795.63	4262.56	10543.1	7323.809999999999	3987.0	10347.28	5228.34	3846.38	12394.6	8180.26	11235.44	5990.91	4425.28	9127.9	6769.22	4326.45	4793.8	6663.22	4177.28	8547.6	8397.23	4172.55	5883.8	7546.150000000001	2941.88	4542.45	11485.8	13040.91	8344.12	10724.91	923.43	8146.559999999999	4612.5	13393.86	9450.25	12352.4	3461.92	2666.83	1614.2	6740.13	5278.29	8263.5	7694.62	1984.58	5222.91	3265.38	16974.44	2441.23	4569.28	8082.83	3571.38	6094.82	6004.59	19814.99	7138.45	3771.07	1905.31	6917.82	5776.03	20099.0	2744.27	7000.55	4884.91	5116.42	7368.94	8688.67	5166.52	12425.62	1237.37	4084.64	6833.83	7616.1	5093.32	1576.1	9176.65	4269.97	8911.76	3876.58	15743.02	4312.61	5304.46	4953.74	4752.6	8205.48	1627.16	7610.23	11529.8	3783.5	767.85
ko00130	I_Ubiquinone and other terpenoid-quinone biosynthesis	1808.8275	667.441	3371.216500000001	3475.2239999999997	2541.322	1910.35	1603.0565	2548.1185	1140.3475	1559.694	5410.36	1111.2725	2242.0640000000003	1437.9380000000003	1910.075	570.9775	508.7935	3713.127	3844.248000000001	3984.6225	1999.2935	1504.882	3406.71	1429.1529999999998	3224.0665000000004	1150.7865000000002	1545.7755000000002	2252.451	3006.4475	2951.8655	1100.8094999999998	1857.798	2375.0260000000003	5961.4835	1591.2135	343.4055	3620.7395000000006	1272.2665	952.885	1266.4005	2168.4935	2609.607	946.631	526.048	1387.4055	2015.809	3308.8895	1596.2035	3103.6905	843.878	2042.861	4738.754499999999	2030.9235	1054.6180000000002	1850.03	3893.5655	655.6365	909.3364999999998	1421.551	2364.3625	2682.5815	3459.3380000000006	643.616	1116.9730000000002	4182.165000000001	4600.1405	2151.764	3110.506	711.5885	1637.084	3593.0644999999995	2719.5835	2484.5565	1909.3085	1462.903	367.176	202.4845	1056.9535	1889.4015	5242.656000000001	2672.3740000000007	1464.2654999999995	1726.0704999999998	2692.528	3717.902000000001	3773.9965	1648.3794999999998	2892.308	1610.0705000000005	2824.187	1878.044	8676.458499999999	2564.4225	3015.9525	1155.7205	1361.266	1326.9995	5115.261	629.9984999999999	1256.9745	2017.9555	1795.1165000000003	2368.0765	1770.122	1549.1450000000002	1617.217	882.0705	658.5274999999999	1758.4955000000002	1940.682	2089.1045000000004	900.1790000000001	1799.63	956.387	4248.0905	1048.128	5262.2955	1062.493	958.4085	815.063	678.885	1239.866	1174.961	1426.3165	4273.168	2115.8825	2380.1100000000006
ko00140	D_Steroid hormone biosynthesis	108.0677777777778	109.10333333333334	369.1505555555556	18.64222222222222	114.24277777777776	322.2944444444445	287.7522222222222	312.63277777777773	153.92166666666668	227.3205555555556	462.12388888888887	204.145	522.3766666666666	256.155	331.0611111111112	55.04444444444445	111.455	228.82888888888888	796.565	454.3461111111112	524.286111111111	159.8511111111111	852.3616666666667	310.52166666666665	924.0461111111111	369.7994444444444	232.76666666666668	454.3227777777778	152.59722222222223	677.2344444444445	233.4161111111111	74.52333333333334	307.4844444444445	1246.3544444444444	193.0272222222222	2.196111111111111	469.585	221.15166666666667	126.45611111111111	254.29722222222225	394.2905555555556	429.60888888888894	148.31944444444446	140.17388888888888	204.90611111111107	217.11444444444444	1254.4399999999998	346.195	647.8622222222223	134.0	401.94166666666666	675.8833333333333	423.3611111111111	213.4183333333333	220.6433333333333	430.8972222222222	136.70833333333334	235.185	414.3416666666666	201.93055555555557	329.93055555555554	380.1233333333333	101.16944444444444	114.54388888888889	38.04444444444445	737.315	326.2705555555556	460.6811111111112	79.46111111111111	472.1444444444444	361.31	526.3444444444444	336.5	299.93055555555554	201.72722222222225	96.65722222222222	15.376666666666663	325.2711111111111	342.2566666666667	631.0555555555555	390.69388888888886	104.295	186.3766666666667	320.0905555555555	1243.7372222222225	279.95444444444445	348.1411111111112	448.0183333333333	101.61111111111111	364.7816666666666	479.97222222222223	1116.7122222222222	431.29777777777775	157.03666666666666	48.27444444444445	179.4272222222222	334.61555555555555	1237.6944444444443	133.44555555555556	295.6694444444445	231.44444444444449	329.77944444444444	291.0677777777778	474.09722222222223	230.3511111111111	19.54833333333333	73.04833333333333	94.24388888888888	328.9772222222222	416.1627777777778	390.2816666666666	100.49388888888888	308.5138888888889	159.78722222222223	364.945	111.44444444444444	860.0194444444445	190.5272222222222	188.3127777777778	71.47722222222222	152.20833333333334	305.1472222222222	150.765	360.6666666666667	388.47	460.2266666666667	80.90277777777777
ko00190	C_Oxidative phosphorylation	1495.324174757281	2134.2986407767	2514.664660194176	2838.595728155339	3184.9789320388363	1841.544563106796	2118.3686407766986	2234.9591262135923	1324.4290291262137	3191.743009708738	5555.271165048544	1842.0509708737864	2719.7452427184467	1688.756116504854	3488.067961165048	1312.104660194175	1095.519514563107	3037.058834951454	3429.0111650485437	3519.2248543689307	2462.7613592233	1400.3238834951458	2512.106699029126	3073.90572815534	4182.56708737864	1484.9253398058258	1586.6413592233012	1415.2460194174762	2448.0865048543674	3726.036601941749	2180.995631067961	2557.2982524271843	2379.8533009708726	4923.098737864077	2063.901165048544	1982.7924271844663	3937.2023300970895	1704.9356310679611	841.0249514563108	1556.230388349515	3742.7087378640767	2409.7069902912617	1401.6611650485438	2624.084077669903	2024.0578640776691	1733.781747572816	4856.023398058255	2649.6280582524278	3600.322621359224	1834.707669902913	1359.2500000000005	3800.615436893204	2417.059029126214	1480.9833009708734	2216.271747572816	2504.545825242719	1476.5585436893205	2580.1069902912614	2162.168446601941	1539.7891262135922	2454.346019417475	3246.628932038834	795.3095145631067	2279.3920388349507	2543.1313592233005	5310.048155339808	3530.3216504854363	3201.272233009709	769.6536893203881	2043.4866019417475	3459.9082524271807	4596.020000000002	2595.6803883495154	3287.3786407767	1524.070291262136	1089.5498058252426	620.4364077669902	1552.833203883495	1729.5538834951465	4804.063883495148	2713.1899029126225	1372.086893203883	1680.1298058252432	1734.1044660194173	5646.44281553398	2422.887378640777	1814.8984466019424	2259.002038834952	2565.257961165049	2776.382718446601	2047.616796116506	7978.902912621355	2357.0499029126217	3115.7165048543675	1256.7034951456317	2464.8564077669907	1672.8014563106804	8040.48291262136	827.5948543689323	2353.124466019418	2373.726990291263	1777.4842718446591	2607.644757281553	2332.373300970873	2580.3614563106808	3333.442815533981	1335.832524271845	1220.4909708737866	2399.5590291262124	2828.054077669902	2230.1559223300965	922.1026213592228	2249.882038834952	1019.2086407766992	4099.537961165049	1730.05067961165	7030.049417475726	1561.3868932038838	1616.5352427184464	2130.25009708738	1307.1964077669904	1733.5408737864086	857.5023300970875	1848.9888349514567	4299.673592233009	1972.6533009708733	1693.320776699029
ko00195	C_Photosynthesis	0.0	0.0	0.0	2457.1828125	0.0	0.0	0.0	1886.61125	0.0	0.0	4014.16	0.0	2942.365	0.0	0.0	0.0	1536.1124999999995	2956.5712500000004	2962.5640625	3356.9462500000004	0.0	0.0	0.0	4415.1475	0.0	0.0	0.0	1452.955	2317.82625	0.0	0.0	3411.3581249999997	0.0	0.0	2265.671875	0.0	0.0	2085.39125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3266.284375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1059.68625	0.0	1879.77375	0.0	0.0	0.0	691.560625	0.0	0.0	5586.2003125	0.0	0.0	0.0	0.0	0.0	0.0	1755.54125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2853.5562500000005	0.0	0.0	900.5028124999998	2593.9815625	0.0	0.0	2614.1175	0.0	0.0	0.0	1327.43375	1801.5162500000004	0.0	3041.5	2289.3718750000003	0.0	0.0	0.0	0.0	1800.4262500000002	8518.638125000001	0.0	0.0	0.0	0.0	2216.245625	0.0	0.0	0.0	0.0	0.0
ko00196	C_Photosynthesis - antenna proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.714285714285714	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	6.857142857142857	0.0	0.0	1.1428571428571428	0.0	0.0	5.714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	2.857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00230	E_Purine metabolism	2846.088067226892	4708.551428571431	4508.258739495798	5712.044117647063	6675.753025210088	2993.9141176470566	2998.5063025210075	3755.895546218488	2335.383361344538	6770.9134453781535	7901.141260504206	3355.523025210083	4999.332941176473	3142.186974789914	7085.426638655461	2722.901596638656	2167.637394957984	5484.001176470585	5827.915882352943	5996.810168067224	4613.80605042017	2371.0009243697477	4555.421512605042	5994.766722689077	7668.8454621848705	2968.1787394958	3212.53243697479	2855.160000000001	4578.994033613443	6929.344789915971	4291.7331092437	5089.315210084033	4407.170336134457	9057.638907563029	3839.855630252101	4021.6883193277295	6984.513529411768	3361.968067226892	1703.537731092437	2765.8633613445363	6894.982521008401	4606.8689915966415	2513.4445378151263	5779.914957983199	3822.419747899161	3375.0887394957967	8952.243781512601	5267.460924369751	6381.232941176474	3721.414453781513	2463.292352941178	6927.06369747899	4148.195882352944	2711.666722689074	4339.10882352941	4400.601596638652	3062.168571428574	5315.583193277308	3843.5186554621846	2727.323277310925	4300.195714285715	5535.266134453779	1520.3484033613438	4579.432352941175	4281.694453781508	9600.709915966385	6580.943529411765	5894.514621848743	1235.2636974789923	3497.3857983193284	4741.792268907559	8926.60092436975	4770.89411764706	6575.345630252103	2712.460672268907	2210.764201680673	1261.772100840336	2860.072521008404	3138.6302521008406	8015.214117647057	3824.287815126052	2419.451260504201	3017.831596638656	3266.6724369747903	10401.150084033618	4626.428151260501	2806.690504201681	3961.070000000001	4507.332521008405	4993.050672268908	3373.412352941176	10395.395042016806	4314.004201680669	4543.954117647062	2037.7056302521	4560.074369747897	3434.237731092436	12778.371932773109	1527.4990756302527	4532.224117647057	4373.411932773109	3372.178823529408	5204.574201680668	4105.805462184874	5259.2895798319305	7780.726722689071	2317.455630252099	2321.1033613445384	4384.564537815127	5504.77025210084	4084.477478991594	1632.525294117646	4246.31638655462	1922.3098319327728	5708.134621848741	3407.517394957982	13160.593529411764	3057.7828571428554	2968.4505042016813	4370.883529411765	2487.50537815126	3586.1448739495804	1550.2102521008403	3120.7736134453776	7267.199075630257	3327.206470588235	2319.572521008401
ko00240	E_Pyrimidine metabolism	3628.459733333334	6503.491066666671	5362.4720000000025	6680.518000000001	7864.3736000000035	3760.533199999999	3617.8077333333313	4576.962666666668	3041.5248000000006	8471.795333333337	9720.64026666667	4522.4864	6578.972800000001	4030.8991999999976	9833.756799999996	3573.5180000000005	2907.2614666666677	7230.097599999996	7312.359866666669	7086.610399999997	5928.249599999999	2880.5903999999987	5723.569466666666	7650.268933333337	9905.85	3893.696666666668	4188.789733333334	3327.504133333335	5426.651866666666	9257.749466666672	5744.864933333336	6936.888933333333	5507.312400000001	11415.660666666668	5077.349866666667	4918.434533333333	8954.279200000004	4272.919066666666	2125.0952	3618.675599999998	9075.495199999998	5595.743466666666	3443.0402666666664	7229.235866666669	5212.997066666667	4091.754666666668	11334.825466666663	6874.697733333334	8359.294533333334	4877.071066666667	2908.220266666668	8374.436133333336	5426.455466666669	3690.369466666665	5631.347999999998	5124.065733333333	4096.241200000002	6912.883066666666	5102.446533333334	3312.378933333333	5936.1034666666665	7010.685733333331	1935.804666666666	6181.350266666665	4802.747333333333	12571.212799999998	8803.8952	7347.935866666669	1519.9016	4621.945466666668	5692.1408	11995.158133333338	5933.707466666669	8391.574533333336	3447.0370666666668	2988.624266666667	1677.1319999999996	3793.861066666668	4025.256533333334	10316.89306666667	4640.046266666668	3041.2293333333323	3835.413866666667	3680.6288	14118.610133333335	5018.481733333335	3531.475600000001	4836.368533333334	5969.889200000001	6405.221333333334	4335.6128	12207.082533333336	5310.686133333333	5422.879733333333	2614.452666666667	6273.638266666666	4172.096533333331	16508.326933333334	2054.600666666667	6021.028133333332	5659.853866666666	4197.84373333333	6733.777733333332	5459.400399999999	6912.547866666666	9256.428133333333	3006.6621333333314	3035.877733333334	5711.778133333334	7272.130533333334	5260.847999999998	2145.0235999999995	5307.481600000001	2447.3988000000004	6679.832133333336	4517.039199999997	17515.807333333327	3927.027733333333	3929.882399999999	5738.339733333335	3222.5093333333325	4795.333333333336	1848.7772	4105.1744	9081.386533333332	4224.184533333333	2414.6852000000003
ko00250	F_Alanine, aspartate and glutamate metabolism	4640.521111111111	9383.015925925927	8088.197777777778	9209.761481481482	11070.898518518516	6004.673333333333	5495.141111111111	7418.034814814815	4700.134444444445	12690.948148148149	15332.123703703706	6897.598518518517	10664.596666666666	6383.345185185185	14431.399629629632	5274.097037037038	4639.381481481481	9518.26037037037	12314.646296296296	11295.444074074076	9640.958148148147	4753.742962962963	9583.507407407407	12343.112962962963	16302.777037037038	6150.202592592594	6516.566296296298	5412.657407407408	7598.317777777776	14454.800370370363	8432.029629629631	9771.39	8549.44777777778	19684.75777777778	7665.122222222221	7546.902962962964	15052.910740740745	6556.351481481481	3210.0481481481484	5737.354814814816	13730.45925925926	8597.93185185185	5259.956296296297	10812.768518518518	7805.874074074075	6165.491111111111	18607.954814814813	10781.836296296296	13343.010370370372	7222.543703703703	4949.19037037037	12522.958888888888	8527.332222222223	5578.452592592594	8360.12185185185	8063.297037037041	6176.478518518518	10871.57851851852	8539.163333333332	5055.1	9519.802962962964	10419.884814814815	3067.624814814815	9082.803703703705	6827.345925925928	18554.46074074073	13448.85074074074	11521.216666666667	2373.6200000000003	7737.469259259257	9175.908888888893	18491.18925925926	9697.508148148148	13189.31851851852	5324.238148148147	4458.639999999999	2443.667777777777	6094.158518518519	6609.6748148148135	15801.316296296298	7767.846296296297	4431.299999999999	5860.065185185185	5546.685555555556	22150.25037037037	7394.025185185186	5761.414444444445	8362.811111111112	9175.71037037037	9509.812592592592	7351.692592592592	20953.105185185184	8531.654074074073	9118.059259259258	3997.394814814815	9410.742962962964	6583.762222222223	29422.10000000001	3215.9411111111103	9284.89925925926	8249.354814814815	6619.887777777777	9853.456666666669	8568.699999999999	9878.823703703703	14209.854444444443	4429.487777777777	4642.624444444445	8787.309629629628	10951.779999999995	7772.218888888889	3455.156296296296	8376.979259259258	4108.303703703704	10556.386296296296	6778.193703703704	27339.032962962963	5846.236296296296	5975.892592592591	8193.04111111111	5107.470000000001	7623.28962962963	2854.771851851852	7069.181851851849	14329.54777777778	6429.074814814816	4128.413703703704
ko00253	J_Tetracycline biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9503.29111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko00260	F_Glycine, serine and threonine metabolism	3415.3664705882343	6623.879705882353	5818.632352941178	7098.225588235295	7965.181176470587	4098.916176470588	4124.722352941177	5151.860588235293	3080.2752941176477	8303.842352941176	11390.778823529412	4324.123235294117	6773.349411764705	4009.380294117648	10121.081176470589	3504.634411764706	2721.0120588235286	6795.39705882353	7535.743529411766	7888.944117647058	5831.275	3124.085882352941	5866.755882352942	7486.479411764706	10122.39088235294	3830.483529411764	3964.530588235295	3666.587352941176	5774.632941176468	9042.41911764706	5548.246470588236	6401.780294117648	5651.730294117649	11863.781176470588	5002.201470588236	4860.230882352941	9165.76411764706	4142.391176470589	2141.6385294117645	3609.1370588235286	8699.244999999999	5911.868235294117	3407.342647058824	6596.901470588235	4870.811764705883	4215.48294117647	11753.909411764707	6847.50411764706	8117.495000000003	4552.82294117647	3183.831470588236	9107.674411764709	5438.348823529413	3514.1779411764705	5452.063235294118	5562.047941176471	3942.4770588235288	6446.315294117647	4957.989705882353	3358.822352941177	5758.998235294117	7006.352647058825	1887.1373529411767	6125.417352941175	5769.770882352942	12252.773823529413	8400.258235294117	7540.451176470589	1747.8685294117647	4711.507647058825	7038.907647058824	11329.72911764706	6132.127647058825	7981.614411764704	3530.5444117647053	2825.351176470588	1504.8538235294118	3593.492647058823	4090.4897058823526	11376.990294117648	5317.246176470588	3103.727647058823	3690.911764705883	4072.752941176471	13386.097941176473	5673.93882352941	3852.04205882353	5131.575000000001	5916.545294117648	6874.698235294119	4607.629705882354	14458.788529411766	5573.750294117647	7106.583529411764	2636.357647058824	5784.145588235295	4425.571764705883	17292.83882352941	2002.9282352941173	5684.829705882353	5790.891470588235	4351.651470588236	6872.599411764705	5150.467647058824	6529.625588235294	9915.086470588238	3041.8094117647056	2833.940588235295	5778.385294117647	7165.292352941177	5130.770294117647	2104.831176470588	5514.864117647059	2551.433823529412	7679.4541176470575	4396.630588235294	16977.950882352943	3812.716176470588	3785.8849999999993	5409.508235294117	3256.813529411765	4777.176764705881	1958.5858823529416	4061.977352941176	9493.752941176472	4340.835882352942	3621.4308823529423
ko00270	F_Cysteine and methionine metabolism	3476.6630303030306	8048.896363636364	5958.169393939394	8375.601515151517	9551.847575757576	4110.670303030303	4242.183636363637	5245.794242424242	3439.489090909091	9833.31696969697	11546.257272727276	5012.19303030303	7554.785757575755	4543.943030303031	11222.177272727273	3905.491212121213	3460.834545454545	6905.81606060606	7749.365151515152	7768.548484848485	6559.481212121211	3246.3218181818183	6328.787878787879	9042.06303030303	11515.875454545458	4340.676060606061	4577.684242424243	3925.249696969697	5961.317272727272	10200.722424242424	6355.167575757576	7375.090606060607	6115.442121212122	12769.86	5626.04212121212	6174.269393939395	9942.554545454546	4821.046666666667	2459.258787878788	4079.743333333333	10087.532121212122	6318.75303030303	3867.199393939394	8714.18787878788	5654.506666666667	4549.820303030303	12369.624242424245	7608.283939393939	9146.61909090909	5477.049696969698	3311.6760606060607	10273.630303030304	5909.636666666666	4078.111515151516	6245.167575757577	5553.436969696971	4646.31	8170.659393939394	5552.986060606062	3473.1157575757584	6275.745151515152	8000.650303030304	2158.397878787879	6861.276060606062	5370.824545454546	13174.570000000003	9673.514545454544	8213.703939393941	1803.1630303030304	5137.115757575757	6548.748484848485	13584.751818181818	6700.488484848486	9460.800303030304	3758.962121212121	3554.0396969696967	1921.942727272728	4216.311818181817	4356.210606060606	11251.233333333335	5783.849999999999	3286.546666666667	4175.250000000001	4262.1778787878775	15544.300606060604	5942.760909090908	4063.957878787878	5353.827272727273	6473.81787878788	7272.572121212121	4951.862424242423	15320.926060606058	6167.7615151515165	6425.020303030303	2944.601515151516	7032.412424242424	4796.051818181818	20904.30787878788	2326.470909090909	6860.7624242424245	6101.534848484849	4625.20303030303	7723.284242424242	5926.939696969697	7681.590606060606	11278.375454545456	3671.152727272727	3356.954848484848	5903.9248484848495	8169.61878787879	5713.289999999999	2365.157575757576	6058.877272727272	2844.6545454545453	7919.970606060606	5182.273939393939	19146.111818181816	4506.93393939394	4327.902727272726	6479.8836363636365	3641.02393939394	5517.665151515152	2082.3384848484848	4530.756363636364	10005.573333333334	4583.388484848485	2927.38
